SJAG_03086	HGNC:706
SJAG_00599	HGNC:71
SJAG_04040	HGNC:32933
SJAG_05196	HGNC:11214
SJAG_05196	HGNC:18587
SJAG_05196	HGNC:14210
SJAG_05196	HGNC:22429
SJAG_05196	HGNC:16252
SJAG_00610	HGNC:9393
SJAG_00610	HGNC:9395
SJAG_00610	HGNC:9399
SJAG_00610	HGNC:9401
SJAG_00610	HGNC:9403
SJAG_00610	HGNC:9410
SJAG_02024	HGNC:16912
SJAG_00612	HGNC:19375
SJAG_00612	HGNC:20662
SJAG_00612	HGNC:20663
SJAG_00612	HGNC:28533
SJAG_01746	HGNC:17278
SJAG_01746	HGNC:23158
SJAG_00616	HGNC:20085
SJAG_02037	HGNC:30097
SJAG_02235	HGNC:406
SJAG_00630	HGNC:18646
SJAG_00630	HGNC:5212
SJAG_00630	HGNC:16475
SJAG_02233	HGNC:4382
SJAG_02233	HGNC:4389
SJAG_02229	HGNC:18025
SJAG_01918	HGNC:1937
SJAG_01918	HGNC:1938
SJAG_02228	HGNC:15486
SJAG_05209	HGNC:13540
SJAG_05209	HGNC:13541
SJAG_05321	HGNC:21488
SJAG_02226	HGNC:7325
SJAG_04100	HGNC:23366
SJAG_04100	HGNC:708
SJAG_04096	HGNC:30760
SJAG_02166	HGNC:30380
SJAG_02218	HGNC:6993
SJAG_02218	HGNC:6995
SJAG_02218	HGNC:6996
SJAG_02218	HGNC:6997
SJAG_01791	HGNC:16999
SJAG_02214	HGNC:17927
SJAG_02214	HGNC:23116
SJAG_02214	HGNC:17862
SJAG_02214	HGNC:28407
SJAG_02422	HGNC:4226
SJAG_02422	HGNC:4227
SJAG_05259	HGNC:31369
SJAG_00168	HGNC:30029
SJAG_00183	HGNC:28596
SJAG_02424	HGNC:30379
SJAG_02425	HGNC:13722
SJAG_04988	HGNC:1564
SJAG_04988	HGNC:33238
SJAG_04991	HGNC:27030
SJAG_04995	HGNC:9949
SJAG_00187	HGNC:19874
SJAG_05008	HGNC:24265
SJAG_05398	HGNC:28783
SJAG_05398	HGNC:24447
SJAG_05013	HGNC:18550
SJAG_03251	HGNC:19979
SJAG_04728	HGNC:4241
SJAG_04728	HGNC:4242
SJAG_02846	HGNC:19353
SJAG_02846	HGNC:19354
SJAG_03250	HGNC:11357
SJAG_03250	HGNC:11358
SJAG_03245	HGNC:18000
SJAG_03173	HGNC:2260
SJAG_02452	HGNC:14049
SJAG_03837	HGNC:29631
SJAG_02440	HGNC:28789
SJAG_03836	HGNC:26353
SJAG_03836	HGNC:9850
SJAG_02439	HGNC:9887
SJAG_02439	HGNC:9890
SJAG_04270	HGNC:9208
SJAG_02437	HGNC:28957
SJAG_01832	HGNC:3511
SJAG_03924	HGNC:25171
SJAG_04979	HGNC:21374
SJAG_04975	HGNC:23719
SJAG_03927	HGNC:8487
SJAG_05351	HGNC:15859
SJAG_04955	HGNC:18303
SJAG_03930	HGNC:24856
SJAG_03931	HGNC:2460
SJAG_03933	HGNC:30208
SJAG_03934	HGNC:11834
SJAG_03934	HGNC:11835
SJAG_03934	HGNC:25313
SJAG_01404	HGNC:24599
SJAG_02600	HGNC:30349
SJAG_01402	HGNC:8809
SJAG_01402	HGNC:8810
SJAG_01402	HGNC:8811
SJAG_01402	HGNC:8812
SJAG_01403	HGNC:32687
SJAG_00656	HGNC:23843
SJAG_00656	HGNC:19717
SJAG_01417	HGNC:20134
SJAG_01382	HGNC:23685
SJAG_01382	HGNC:11175
SJAG_01382	HGNC:14971
SJAG_01378	HGNC:25070
SJAG_01375	HGNC:25502
SJAG_02833	HGNC:17676
SJAG_01368	HGNC:29666
SJAG_02829	HGNC:21863
SJAG_01364	HGNC:10305
SJAG_02825	HGNC:30664
SJAG_01356	HGNC:14418
SJAG_01356	HGNC:14416
SJAG_01356	HGNC:14415
SJAG_01356	HGNC:21308
SJAG_01356	HGNC:26292
SJAG_01355	HGNC:2267
SJAG_02819	HGNC:24246
SJAG_02819	HGNC:24881
SJAG_02819	HGNC:27400
SJAG_02811	HGNC:10518
SJAG_02805	HGNC:565
SJAG_01339	HGNC:25652
SJAG_01419	HGNC:7326
SJAG_02800	HGNC:8488
SJAG_01420	HGNC:24534
SJAG_01213	HGNC:28434
SJAG_01213	HGNC:1599
SJAG_01213	HGNC:1600
SJAG_04458	HGNC:17887
SJAG_01429	HGNC:21163
SJAG_01437	HGNC:29534
SJAG_01437	HGNC:22211
SJAG_01437	HGNC:24295
SJAG_03641	HGNC:4208
SJAG_03638	HGNC:9559
SJAG_03633	HGNC:8526
SJAG_03631	HGNC:9314
SJAG_03631	HGNC:9315
SJAG_03631	HGNC:9316
SJAG_00501	HGNC:10293
SJAG_01628	HGNC:30178
SJAG_01622	HGNC:17361
SJAG_01622	HGNC:17362
SJAG_04695	HGNC:10383
SJAG_02904	HGNC:10383
SJAG_02906	HGNC:29230
SJAG_02906	HGNC:30123
SJAG_01617	HGNC:13595
SJAG_01617	HGNC:13608
SJAG_01617	HGNC:16712
SJAG_03204	HGNC:9035
SJAG_03204	HGNC:9036
SJAG_03204	HGNC:9037
SJAG_03204	HGNC:30038
SJAG_03204	HGNC:24791
SJAG_03204	HGNC:27396
SJAG_03585	HGNC:30740
SJAG_02641	HGNC:8142
SJAG_03584	HGNC:14495
SJAG_00546	HGNC:20485
SJAG_00546	HGNC:20075
SJAG_01766	HGNC:10850
SJAG_01766	HGNC:10852
SJAG_00558	HGNC:29524
SJAG_00558	HGNC:28860
SJAG_01768	HGNC:25035
SJAG_00559	HGNC:20247
SJAG_01776	HGNC:26513
SJAG_03648	HGNC:26317
SJAG_01228	HGNC:24548
SJAG_00154	HGNC:29681
SJAG_00154	HGNC:25554
SJAG_00939	HGNC:17809
SJAG_03869	HGNC:26116
SJAG_04839	HGNC:9982
SJAG_04839	HGNC:9983
SJAG_04839	HGNC:9984
SJAG_04839	HGNC:9985
SJAG_00933	HGNC:16812
SJAG_00933	HGNC:19041
SJAG_03629	HGNC:3265
SJAG_00931	HGNC:4914
SJAG_00930	HGNC:9787
SJAG_00930	HGNC:7212
SJAG_00930	HGNC:6392
SJAG_03625	HGNC:4272
SJAG_03625	HGNC:4273
SJAG_00925	HGNC:4916
SJAG_03303	HGNC:11180
SJAG_00924	HGNC:2995
SJAG_03104	HGNC:1243
SJAG_03107	HGNC:17304
SJAG_03301	HGNC:17165
SJAG_04358	HGNC:30832
SJAG_03121	HGNC:18253
SJAG_03064	HGNC:8808
SJAG_02248	HGNC:9507
SJAG_02248	HGNC:19092
SJAG_02248	HGNC:19093
SJAG_02248	HGNC:19096
SJAG_04010	HGNC:9507
SJAG_04010	HGNC:19092
SJAG_04010	HGNC:19093
SJAG_04010	HGNC:19096
SJAG_03066	HGNC:14135
SJAG_03099	HGNC:28072
SJAG_03098	HGNC:11257
SJAG_03095	HGNC:3017
SJAG_00622	HGNC:26957
SJAG_03091	HGNC:18826
SJAG_03029	HGNC:8895
SJAG_03088	HGNC:9090
SJAG_03088	HGNC:9091
SJAG_03088	HGNC:6528
SJAG_03147	HGNC:3275
SJAG_02281	HGNC:16405
SJAG_03142	HGNC:9797
SJAG_03137	HGNC:9788
SJAG_02279	HGNC:11153
SJAG_02279	HGNC:11164
SJAG_02276	HGNC:29878
SJAG_03127	HGNC:10331
SJAG_02274	HGNC:8066
SJAG_02274	HGNC:25960
SJAG_03621	HGNC:29560
SJAG_02267	HGNC:2927
SJAG_04324	HGNC:10424
SJAG_04324	HGNC:10425
SJAG_04324	HGNC:18501
SJAG_04663	HGNC:10424
SJAG_04663	HGNC:10425
SJAG_04663	HGNC:18501
SJAG_01747	HGNC:8045
SJAG_04661	HGNC:15713
SJAG_01563	HGNC:30512
SJAG_05239	HGNC:9173
SJAG_01547	HGNC:15886
SJAG_02912	HGNC:11982
SJAG_02912	HGNC:11983
SJAG_02912	HGNC:11984
SJAG_01542	HGNC:3002
SJAG_01542	HGNC:23028
SJAG_01542	HGNC:23029
SJAG_02911	HGNC:8762
SJAG_01537	HGNC:15832
SJAG_05241	HGNC:21906
SJAG_05241	HGNC:28184
SJAG_01643	HGNC:3250
SJAG_01643	HGNC:3252
SJAG_01640	HGNC:17317
SJAG_01234	HGNC:14264
SJAG_01335	HGNC:25788
SJAG_01529	HGNC:5046
SJAG_01529	HGNC:17940
SJAG_02477	HGNC:10426
SJAG_05274	HGNC:20738
SJAG_00516	HGNC:11647
SJAG_00516	HGNC:18481
SJAG_00516	HGNC:865
SJAG_00516	HGNC:866
SJAG_04088	HGNC:9554
SJAG_00513	HGNC:14499
SJAG_04081	HGNC:2740
SJAG_04081	HGNC:2746
SJAG_00512	HGNC:4655
SJAG_04079	HGNC:30855
SJAG_01910	HGNC:29991
SJAG_02573	HGNC:30813
SJAG_02582	HGNC:8021
SJAG_04071	HGNC:10783
SJAG_02583	HGNC:3785
SJAG_02583	HGNC:42960
SJAG_01568	HGNC:10360
SJAG_04066	HGNC:10360
SJAG_04065	HGNC:16060
SJAG_04589	HGNC:13917
SJAG_04589	HGNC:17821
SJAG_04586	HGNC:24912
SJAG_01496	HGNC:10819
SJAG_01496	HGNC:23567
SJAG_01495	HGNC:29574
SJAG_01906	HGNC:19085
SJAG_01493	HGNC:11016
SJAG_01493	HGNC:11017
SJAG_01983	HGNC:10920
SJAG_01983	HGNC:10921
SJAG_01983	HGNC:18068
SJAG_01983	HGNC:23090
SJAG_04622	HGNC:14372
SJAG_00427	HGNC:19366
SJAG_04624	HGNC:29506
SJAG_04624	HGNC:25428
SJAG_00058	HGNC:20314
SJAG_00059	HGNC:589
SJAG_05175	HGNC:10929
SJAG_05175	HGNC:10930
SJAG_05175	HGNC:10931
SJAG_05175	HGNC:10932
SJAG_05175	HGNC:10933
SJAG_05175	HGNC:16703
SJAG_05175	HGNC:16704
SJAG_05175	HGNC:20151
SJAG_02785	HGNC:9385
SJAG_02785	HGNC:9386
SJAG_02785	HGNC:9387
SJAG_00104	HGNC:554
SJAG_00104	HGNC:563
SJAG_00106	HGNC:7432
SJAG_05277	HGNC:29932
SJAG_00103	HGNC:4817
SJAG_00103	HGNC:4816
SJAG_02648	HGNC:7216
SJAG_02652	HGNC:25245
SJAG_02652	HGNC:28383
SJAG_01675	HGNC:26098
SJAG_02796	HGNC:9020
SJAG_02796	HGNC:9021
SJAG_04682	HGNC:12862
SJAG_04682	HGNC:1107
SJAG_04682	HGNC:1108
SJAG_04687	HGNC:29100
SJAG_00297	HGNC:17903
SJAG_00299	HGNC:11865
SJAG_00299	HGNC:30797
SJAG_01750	HGNC:23401
SJAG_00306	HGNC:21300
SJAG_00309	HGNC:30576
SJAG_02866	HGNC:13824
SJAG_00311	HGNC:24034
SJAG_00319	HGNC:15508
SJAG_03954	HGNC:17017
SJAG_03776	HGNC:30631
SJAG_03964	HGNC:13420
SJAG_03964	HGNC:25209
SJAG_06284	HGNC:25771
SJAG_06612	HGNC:10353
SJAG_03966	HGNC:19752
SJAG_03970	HGNC:7727
SJAG_03970	HGNC:7728
SJAG_02419	HGNC:12608
SJAG_04873	HGNC:20387
SJAG_00879	HGNC:1983
SJAG_16456	HGNC:25133
SJAG_00888	HGNC:10080
SJAG_02186	HGNC:19990
SJAG_00891	HGNC:8856
SJAG_00893	HGNC:26887
SJAG_00895	HGNC:28654
SJAG_01859	HGNC:626
SJAG_00898	HGNC:18697
SJAG_00900	HGNC:24287
SJAG_01858	HGNC:18967
SJAG_00904	HGNC:2375
SJAG_02203	HGNC:25791
SJAG_02199	HGNC:20876
SJAG_02198	HGNC:1911
SJAG_02189	HGNC:3300
SJAG_02189	HGNC:3301
SJAG_02812	HGNC:3300
SJAG_02812	HGNC:3301
SJAG_02980	HGNC:8999
SJAG_02979	HGNC:21000
SJAG_05334	HGNC:24757
SJAG_00910	HGNC:21146
SJAG_01498	HGNC:25424
SJAG_00915	HGNC:840
SJAG_00916	HGNC:25596
SJAG_01501	HGNC:17590
SJAG_00497	HGNC:14488
SJAG_00483	HGNC:11467
SJAG_00479	HGNC:8550
SJAG_00855	HGNC:12484
SJAG_00850	HGNC:29169
SJAG_04671	HGNC:19715
SJAG_00844	HGNC:14035
SJAG_00841	HGNC:12820
SJAG_00840	HGNC:6394
SJAG_00840	HGNC:6398
SJAG_00840	HGNC:6399
SJAG_00838	HGNC:28461
SJAG_02304	HGNC:11159
SJAG_00839	HGNC:4458
SJAG_03877	HGNC:16385
SJAG_03913	HGNC:20316
SJAG_04004	HGNC:25553
SJAG_04004	HGNC:29931
SJAG_02022	HGNC:11403
SJAG_02022	HGNC:11404
SJAG_02022	HGNC:18174
SJAG_04006	HGNC:20604
SJAG_02018	HGNC:12347
SJAG_04007	HGNC:17947
SJAG_04007	HGNC:26755
SJAG_01556	HGNC:24989
SJAG_04744	HGNC:3280
SJAG_04887	HGNC:12012
SJAG_04887	HGNC:12013
SJAG_00794	HGNC:14621
SJAG_04018	HGNC:30634
SJAG_01007	HGNC:10907
SJAG_01007	HGNC:10908
SJAG_01008	HGNC:10768
SJAG_01012	HGNC:28956
SJAG_01012	HGNC:4455
SJAG_04012	HGNC:8869
SJAG_01030	HGNC:29177
SJAG_01024	HGNC:25160
SJAG_00409	HGNC:4455
SJAG_00409	HGNC:28956
SJAG_05214	HGNC:12379
SJAG_00410	HGNC:26021
SJAG_01634	HGNC:17348
SJAG_00425	HGNC:10786
SJAG_00425	HGNC:10787
SJAG_00425	HGNC:10788
SJAG_00400	HGNC:25671
SJAG_00432	HGNC:26160
SJAG_06110	HGNC:16684
SJAG_03217	HGNC:1854
SJAG_01949	HGNC:11816
SJAG_03215	HGNC:24340
SJAG_03660	HGNC:8896
SJAG_03660	HGNC:8898
SJAG_03657	HGNC:30550
SJAG_02849	HGNC:2378
SJAG_02995	HGNC:3278
SJAG_02852	HGNC:23685
SJAG_02852	HGNC:11175
SJAG_02852	HGNC:14971
SJAG_02994	HGNC:8041
SJAG_02993	HGNC:24616
SJAG_02993	HGNC:24660
SJAG_02993	HGNC:24661
SJAG_01898	HGNC:19667
SJAG_01898	HGNC:2936
SJAG_03656	HGNC:23157
SJAG_04482	HGNC:9751
SJAG_04484	HGNC:15759
SJAG_01894	HGNC:1488
SJAG_01894	HGNC:1490
SJAG_01895	HGNC:26034
SJAG_01890	HGNC:20661
SJAG_01203	HGNC:9566
SJAG_03170	HGNC:12648
SJAG_03170	HGNC:12649
SJAG_03168	HGNC:14559
SJAG_01886	HGNC:15857
SJAG_04819	HGNC:9251
SJAG_00044	HGNC:20093
SJAG_00044	HGNC:292
SJAG_05199	HGNC:33848
SJAG_00066	HGNC:28913
SJAG_04384	HGNC:12520
SJAG_00070	HGNC:10297
SJAG_00071	HGNC:24824
SJAG_00040	HGNC:24261
SJAG_00332	HGNC:6324
SJAG_01184	HGNC:14124
SJAG_01182	HGNC:18684
SJAG_00114	HGNC:8974
SJAG_00117	HGNC:18752
SJAG_00118	HGNC:14082
SJAG_01181	HGNC:6840
SJAG_01181	HGNC:6842
SJAG_01179	HGNC:315
SJAG_00125	HGNC:24577
SJAG_00125	HGNC:24264
SJAG_01482	HGNC:26116
SJAG_01964	HGNC:169
SJAG_05679	HGNC:8057
SJAG_01960	HGNC:20197
SJAG_01488	HGNC:16698
SJAG_01488	HGNC:16699
SJAG_01488	HGNC:11185
SJAG_01488	HGNC:11186
SJAG_01579	HGNC:1551
SJAG_01579	HGNC:1553
SJAG_01579	HGNC:1555
SJAG_01565	HGNC:10336
SJAG_01580	HGNC:10336
SJAG_00322	HGNC:10769
SJAG_01581	HGNC:25726
SJAG_03024	HGNC:2860
SJAG_04070	HGNC:2232
SJAG_01269	HGNC:13254
SJAG_01461	HGNC:746
SJAG_01271	HGNC:37216
SJAG_01731	HGNC:13542
SJAG_01731	HGNC:13543
SJAG_01731	HGNC:13549
SJAG_01460	HGNC:25541
SJAG_01459	HGNC:18619
SJAG_01286	HGNC:2498
SJAG_01456	HGNC:659
SJAG_01322	HGNC:10332
SJAG_01322	HGNC:10351
SJAG_02611	HGNC:10332
SJAG_02611	HGNC:10351
SJAG_05235	HGNC:30857
SJAG_04352	HGNC:9257
SJAG_02150	HGNC:11057
SJAG_02150	HGNC:29326
SJAG_02150	HGNC:11060
SJAG_02150	HGNC:11061
SJAG_02150	HGNC:11062
SJAG_04348	HGNC:24990
SJAG_02950	HGNC:4119
SJAG_01764	HGNC:25725
SJAG_02777	HGNC:14050
SJAG_02773	HGNC:4201
SJAG_02773	HGNC:8638
SJAG_02762	HGNC:29996
SJAG_02761	HGNC:11522
SJAG_02761	HGNC:11523
SJAG_02761	HGNC:11524
SJAG_04858	HGNC:20675
SJAG_04858	HGNC:24437
SJAG_04404	HGNC:16369
SJAG_02106	HGNC:16369
SJAG_04403	HGNC:1613
SJAG_03855	HGNC:10289
SJAG_03854	HGNC:29650
SJAG_03854	HGNC:12761
SJAG_03854	HGNC:19684
SJAG_03852	HGNC:8891
SJAG_03849	HGNC:13736
SJAG_04396	HGNC:18541
SJAG_03846	HGNC:23505
SJAG_02637	HGNC:20900
SJAG_02513	HGNC:25787
SJAG_04394	HGNC:391
SJAG_04394	HGNC:392
SJAG_04394	HGNC:13900
SJAG_04394	HGNC:10812
SJAG_04394	HGNC:10810
SJAG_02514	HGNC:11424
SJAG_02514	HGNC:15720
SJAG_02514	HGNC:15721
SJAG_04388	HGNC:5224
SJAG_04388	HGNC:5225
SJAG_04768	HGNC:28328
SJAG_02856	HGNC:7441
SJAG_04778	HGNC:7059
SJAG_01591	HGNC:14053
SJAG_05340	HGNC:12488
SJAG_05340	HGNC:12490
SJAG_01589	HGNC:20661
SJAG_04755	HGNC:11098
SJAG_04755	HGNC:11100
SJAG_04121	HGNC:1617
SJAG_04310	HGNC:19071
SJAG_04149	HGNC:976
SJAG_04149	HGNC:977
SJAG_01970	HGNC:7102
SJAG_04067	HGNC:7102
SJAG_03937	HGNC:9258
SJAG_02604	HGNC:28833
SJAG_04758	HGNC:9887
SJAG_04758	HGNC:9890
SJAG_02606	HGNC:23293
SJAG_02609	HGNC:18598
SJAG_05341	HGNC:11477
SJAG_02610	HGNC:18435
SJAG_03258	HGNC:9476
SJAG_03258	HGNC:14348
SJAG_03258	HGNC:30406
SJAG_03258	HGNC:26909
SJAG_02017	HGNC:3212
SJAG_02017	HGNC:3213
SJAG_03254	HGNC:10419
SJAG_02015	HGNC:6512
SJAG_02009	HGNC:1093
SJAG_02009	HGNC:8888
SJAG_02009	HGNC:8889
SJAG_02009	HGNC:21731
SJAG_02003	HGNC:12845
SJAG_02003	HGNC:18326
SJAG_02003	HGNC:18327
SJAG_02003	HGNC:18328
SJAG_02000	HGNC:9642
SJAG_02000	HGNC:9650
SJAG_02370	HGNC:28981
SJAG_02370	HGNC:25817
SJAG_02326	HGNC:11289
SJAG_02326	HGNC:11290
SJAG_02324	HGNC:14048
SJAG_03434	HGNC:23
SJAG_02117	HGNC:3788
SJAG_02117	HGNC:13636
SJAG_02117	HGNC:14526
SJAG_02117	HGNC:23536
SJAG_02117	HGNC:11762
SJAG_02564	HGNC:823
SJAG_02566	HGNC:2696
SJAG_00031	HGNC:18262
SJAG_00031	HGNC:16877
SJAG_02570	HGNC:9567
SJAG_00213	HGNC:17814
SJAG_04164	HGNC:14046
SJAG_04162	HGNC:20798
SJAG_04156	HGNC:7432
SJAG_04566	HGNC:11233
SJAG_04566	HGNC:13286
SJAG_00228	HGNC:7582
SJAG_00228	HGNC:7584
SJAG_00228	HGNC:7585
SJAG_00228	HGNC:7587
SJAG_00228	HGNC:29823
SJAG_04554	HGNC:4562
SJAG_04554	HGNC:4563
SJAG_04554	HGNC:4566
SJAG_04553	HGNC:10603
SJAG_04553	HGNC:10604
SJAG_04552	HGNC:8982
SJAG_04550	HGNC:16036
SJAG_04550	HGNC:16037
SJAG_04550	HGNC:16038
SJAG_04527	HGNC:17904
SJAG_04528	HGNC:12305
SJAG_04530	HGNC:9824
SJAG_04540	HGNC:3439
SJAG_04545	HGNC:8108
SJAG_04547	HGNC:7644
SJAG_01737	HGNC:937
SJAG_01655	HGNC:30186
SJAG_00577	HGNC:10767
SJAG_00576	HGNC:15892
SJAG_00576	HGNC:24639
SJAG_00573	HGNC:12630
SJAG_00572	HGNC:9711
SJAG_00570	HGNC:11120
SJAG_00570	HGNC:17389
SJAG_00570	HGNC:21416
SJAG_00369	HGNC:20219
SJAG_00369	HGNC:29267
SJAG_02378	HGNC:1620
SJAG_02378	HGNC:1621
SJAG_01653	HGNC:1915
SJAG_01653	HGNC:1917
SJAG_01645	HGNC:1172
SJAG_02872	HGNC:26956
SJAG_03985	HGNC:6041
SJAG_03983	HGNC:11157
SJAG_03977	HGNC:8052
SJAG_02959	HGNC:8021
SJAG_02580	HGNC:8021
SJAG_03993	HGNC:25989
SJAG_02947	HGNC:11057
SJAG_02947	HGNC:29326
SJAG_02947	HGNC:11060
SJAG_02947	HGNC:11061
SJAG_02947	HGNC:11062
SJAG_01998	HGNC:11057
SJAG_01998	HGNC:29326
SJAG_01998	HGNC:11060
SJAG_01998	HGNC:11061
SJAG_01998	HGNC:11062
SJAG_03827	HGNC:11057
SJAG_03827	HGNC:29326
SJAG_03827	HGNC:11060
SJAG_03827	HGNC:11061
SJAG_03827	HGNC:11062
SJAG_02946	HGNC:11057
SJAG_02946	HGNC:29326
SJAG_02946	HGNC:11060
SJAG_02946	HGNC:11061
SJAG_02946	HGNC:11062
SJAG_00447	HGNC:15553
SJAG_00446	HGNC:26939
SJAG_02463	HGNC:10993
SJAG_02463	HGNC:10994
SJAG_02463	HGNC:3018
SJAG_02463	HGNC:8818
SJAG_02463	HGNC:9359
SJAG_02463	HGNC:14472
SJAG_02463	HGNC:14467
SJAG_02463	HGNC:14468
SJAG_02463	HGNC:14469
SJAG_00455	HGNC:28050
SJAG_00456	HGNC:28972
SJAG_00818	HGNC:15470
SJAG_00441	HGNC:19353
SJAG_00441	HGNC:19354
SJAG_03233	HGNC:2324
SJAG_03220	HGNC:24967
SJAG_02341	HGNC:19678
SJAG_00712	HGNC:9547
SJAG_00714	HGNC:4433
SJAG_03822	HGNC:16354
SJAG_00240	HGNC:16354
SJAG_02521	HGNC:11099
SJAG_02523	HGNC:25985
SJAG_00700	HGNC:1054
SJAG_04865	HGNC:7530
SJAG_00697	HGNC:14629
SJAG_04595	HGNC:28969
SJAG_00695	HGNC:17996
SJAG_02897	HGNC:13542
SJAG_02897	HGNC:13543
SJAG_02897	HGNC:13549
SJAG_02895	HGNC:8042
SJAG_02895	HGNC:14280
SJAG_04939	HGNC:7828
SJAG_02887	HGNC:7850
SJAG_02887	HGNC:31358
SJAG_02887	HGNC:7851
SJAG_02887	HGNC:7852
SJAG_04881	HGNC:8957
SJAG_04880	HGNC:20472
SJAG_02878	HGNC:8590
SJAG_02878	HGNC:8591
SJAG_02878	HGNC:8592
SJAG_02299	HGNC:26783
SJAG_02299	HGNC:10068
SJAG_02875	HGNC:16931
SJAG_04366	HGNC:2431
SJAG_00293	HGNC:12472
SJAG_00293	HGNC:12473
SJAG_03506	HGNC:23215
SJAG_00295	HGNC:26031
SJAG_01173	HGNC:3650
SJAG_03515	HGNC:18001
SJAG_03515	HGNC:25756
SJAG_05304	HGNC:4616
SJAG_05304	HGNC:4617
SJAG_00564	HGNC:5261
SJAG_03545	HGNC:5330
SJAG_03547	HGNC:11151
SJAG_03547	HGNC:11155
SJAG_00563	HGNC:17086
SJAG_00563	HGNC:2484
SJAG_03552	HGNC:11440
SJAG_03553	HGNC:16429
SJAG_03016	HGNC:26475
SJAG_01165	HGNC:8851
SJAG_01166	HGNC:21876
SJAG_04694	HGNC:9089
SJAG_04890	HGNC:26940
SJAG_00776	HGNC:22992
SJAG_00800	HGNC:564
SJAG_03723	HGNC:8907
SJAG_03081	HGNC:4396
SJAG_03081	HGNC:4398
SJAG_03081	HGNC:4400
SJAG_03081	HGNC:20731
SJAG_03081	HGNC:4401
SJAG_03145	HGNC:129
SJAG_03145	HGNC:130
SJAG_03145	HGNC:143
SJAG_03145	HGNC:144
SJAG_03145	HGNC:145
SJAG_03056	HGNC:23159
SJAG_05373	HGNC:7230
SJAG_03052	HGNC:16235
SJAG_03052	HGNC:24138
SJAG_03052	HGNC:24844
SJAG_03051	HGNC:26993
SJAG_04334	HGNC:4195
SJAG_04334	HGNC:4922
SJAG_04334	HGNC:4923
SJAG_04334	HGNC:4925
SJAG_04336	HGNC:33879
SJAG_04337	HGNC:13242
SJAG_04337	HGNC:18270
SJAG_04338	HGNC:1291
SJAG_04338	HGNC:21194
SJAG_00525	HGNC:25231
SJAG_00525	HGNC:28476
SJAG_00526	HGNC:9304
SJAG_00526	HGNC:9305
SJAG_00526	HGNC:9306
SJAG_00526	HGNC:23732
SJAG_00532	HGNC:29882
SJAG_00277	HGNC:24301
SJAG_00276	HGNC:20803
SJAG_00270	HGNC:23704
SJAG_01522	HGNC:12729
SJAG_01519	HGNC:9067
SJAG_01519	HGNC:9068
SJAG_03744	HGNC:18449
SJAG_01715	HGNC:29528
SJAG_03755	HGNC:14175
SJAG_01709	HGNC:10717
SJAG_01709	HGNC:15897
SJAG_01709	HGNC:29108
SJAG_01710	HGNC:30727
SJAG_01710	HGNC:4646
SJAG_03758	HGNC:3342
SJAG_03758	HGNC:3343
SJAG_05211	HGNC:24932
SJAG_01001	HGNC:12827
SJAG_05219	HGNC:3006
SJAG_01314	HGNC:2977
SJAG_00996	HGNC:2068
SJAG_00996	HGNC:2069
SJAG_00996	HGNC:2071
SJAG_00996	HGNC:13659
SJAG_00995	HGNC:3434
SJAG_01301	HGNC:11160
SJAG_01299	HGNC:18469
SJAG_01299	HGNC:20749
SJAG_00991	HGNC:12362
SJAG_00985	HGNC:14247
SJAG_00985	HGNC:13213
SJAG_00983	HGNC:693
SJAG_01722	HGNC:8503
SJAG_01722	HGNC:8504
SJAG_01722	HGNC:16398
SJAG_01722	HGNC:15761
SJAG_00980	HGNC:17228
SJAG_00978	HGNC:8907
SJAG_01718	HGNC:6854
SJAG_01718	HGNC:6855
SJAG_00974	HGNC:3097
SJAG_00974	HGNC:3656
SJAG_00974	HGNC:8515
SJAG_00974	HGNC:19044
SJAG_00974	HGNC:28065
SJAG_00970	HGNC:29546
SJAG_00965	HGNC:25769
SJAG_03463	HGNC:8866
SJAG_03465	HGNC:3419
SJAG_03465	HGNC:24634
SJAG_03469	HGNC:11161
SJAG_03468	HGNC:24219
SJAG_04739	HGNC:4430
SJAG_03471	HGNC:3570
SJAG_03471	HGNC:3571
SJAG_03881	HGNC:7413
SJAG_03886	HGNC:9962
SJAG_03433	HGNC:3285
SJAG_03892	HGNC:10895
SJAG_03892	HGNC:13488
SJAG_00745	HGNC:368
SJAG_00744	HGNC:29926
SJAG_00741	HGNC:11537
SJAG_00735	HGNC:24859
SJAG_00735	HGNC:7136
SJAG_00729	HGNC:9970
SJAG_03431	HGNC:28826
SJAG_00728	HGNC:25782
SJAG_03430	HGNC:12739
SJAG_03427	HGNC:25518
SJAG_00727	HGNC:2752
SJAG_00727	HGNC:17311
SJAG_00727	HGNC:16861
SJAG_00727	HGNC:17002
SJAG_00722	HGNC:17136
SJAG_03421	HGNC:1729
SJAG_00721	HGNC:19693
SJAG_03405	HGNC:20756
SJAG_03405	HGNC:6775
SJAG_00720	HGNC:2240
SJAG_03458	HGNC:18785
SJAG_03458	HGNC:23818
SJAG_00717	HGNC:10547
SJAG_04457	HGNC:2452
SJAG_04457	HGNC:2453
SJAG_02303	HGNC:26994
SJAG_02596	HGNC:8872
SJAG_02596	HGNC:8873
SJAG_02596	HGNC:8874
SJAG_02596	HGNC:8875
SJAG_04449	HGNC:9577
SJAG_04615	HGNC:9356
SJAG_04948	HGNC:2239
SJAG_04613	HGNC:12347
SJAG_04612	HGNC:12483
SJAG_04600	HGNC:7727
SJAG_04600	HGNC:7728
